ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
-0.8770048363210593,5,2.4885921682585224,2.7443807281109063,1,2,0,3,0,0,0,15,2,2,0,2,-0.06725371171123777,-0.5067184252539721,-0.3755370142911952,-1.1634881302484883,3,1,3,10,3,0.061046046562962614,3,4,1,4,2,1,1,0.43143303670526073,5,-0.2939182393505505,-0.2686710489081108,0.06519582801333862,1,1,1,4,1.267003337699396,-0.7831853135907442,-0.10100493596546713,0.3092650614142043,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,4,0.35416673338464155,7,2.1621800494542995,2,1,0,0.3072093303309995,0.25722294686803254,4,4,1,0.9201213073107155,0.2144086130638208,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-0.4480574389864128,1.6784989953969243,9,4,215000
-0.8770048363210593,4,0.6673554318758635,0.18709726495376833,1,2,3,3,0,4,0,15,1,2,0,2,-0.776078802768527,0.39309065716671826,-0.34246844868822607,-1.11554196603662,1,1,13,14,4,-0.5660393675765791,3,4,1,4,4,3,4,0.056028571361887936,3,0.5575822965488725,-0.6577800404803923,-0.3838929700733429,1,4,1,4,-0.6726430144946557,-0.7831853135907442,-0.10100493596546713,-1.1944270494036793,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,4,-0.9175348950675649,7,-0.9251433155072492,5,1,2,-1.0068393380921077,1.1961007418450216,4,4,2,0.3660608207986128,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,1.8545298777215957,-0.06303104887737992,4,2,5,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,9,4,105000
-0.8770048363210593,5,0.6972117718165629,0.5228137013271369,1,2,0,3,0,0,0,15,2,2,0,2,-0.06725371171123777,0.39309065716671826,-0.4416741454971335,-1.2593804586722255,3,1,14,15,1,0.03865013891512183,3,4,1,4,4,3,0,1.054911797860336,5,-0.2939182393505505,-0.3483132401655953,0.6299590134859835,1,4,1,4,0.4324449730053764,-0.7831853135907442,-0.10100493596546713,-0.33771825468770084,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,2,-0.2816840808414617,7,-0.9251433155072492,5,1,2,-1.0068393380921077,-0.7467255863746884,4,4,2,2.3685937220494977,-0.17093708592883902,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,1,21.98572513839976,-0.07960156016794817,1.6784989953969243,9,4,172000
-0.8770048363210593,5,1.0554878511049548,0.1284579479010287,1,2,3,3,0,0,0,15,2,2,0,2,0.6415713793460515,-0.5067184252539721,-0.11098848946744196,-0.7799188165535402,3,1,3,3,4,-0.5660393675765791,2,4,1,4,4,3,0,1.3666511784378736,5,-0.2939182393505505,1.1057256230781936,2.401364828161227,1,0,1,4,2.425686816510053,-0.7831853135907442,-0.10100493596546713,1.207523243402782,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0,0.9900175476107448,7,2.1621800494542995,4,1,0,0.3072093303309995,0.22933548761129027,4,4,2,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,9,4,244000
0.06128506113503774,5,0.4882173922316676,0.46734750749153686,1,2,0,3,0,4,0,8,2,2,0,5,-0.776078802768527,-0.5067184252539721,0.8479999130186635,0.6584661098025154,1,1,13,14,4,-0.5660393675765791,3,4,2,2,4,3,2,0.7651258947882588,5,-0.2939182393505505,-0.9604203672588335,-0.2795592089016896,1,2,1,4,-0.5909736944022747,0.8534315587051652,-0.10100493596546713,0.2558444206351479,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,4,-0.2816840808414617,7,0.6185183669735254,4,1,0,0.3072093303309995,0.04341909256634194,4,4,2,0.935951606925347,-0.20057906277442825,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,2,5,-0.08942227838639759,-1.184969196623342,1.6784989953969243,9,4,189900
0.06128506113503774,5,0.6076427519944649,-0.02156731780533106,1,2,0,3,0,4,0,8,2,2,0,5,-0.06725371171123777,0.39309065716671826,0.8810684786216327,0.6584661098025154,1,1,13,14,1,-0.4540598293373752,3,4,2,4,4,3,2,0.35020516993505724,5,-0.2939182393505505,-0.5349035168259876,-0.28409545938741365,1,0,1,4,-0.5960780269080485,0.7997337155342581,-0.10100493596546713,0.20638086435824385,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,2,0.35416673338464155,7,0.6185183669735254,2,1,0,0.3072093303309995,-0.012355825947142558,4,4,2,2.107393778408078,-0.17093708592883902,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,9,4,195500
1.4687199073191832,5,-0.4970418258114102,-0.6635536070970127,1,2,3,3,0,4,0,25,2,2,4,2,1.3503964704033409,-0.5067184252539721,0.9802741754305402,0.802304602438121,1,1,5,5,4,-0.5660393675765791,2,4,2,2,4,2,2,0.3809400384427018,5,-0.2939182393505505,0.3707419723305507,0.6503721406717418,1,0,1,4,0.4554144692813586,-0.7831853135907442,-0.10100493596546713,-0.31991137442801537,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,2,-0.2816840808414617,7,-0.9251433155072492,5,1,0,0.3072093303309995,0.5082100801787127,4,4,2,-0.7420601522255925,-0.704492669149445,2.292105426627756,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,9,4,213500
1.4687199073191832,5,-0.43732914593001154,-0.6527649881587382,1,2,0,1,0,4,0,25,2,2,4,2,1.3503964704033409,-0.5067184252539721,0.6826570850038177,0.37078912453130425,1,1,6,6,4,-0.5660393675765791,2,4,2,2,4,3,0,-0.39401771750005016,5,-0.2939182393505505,1.0420118700722059,0.5188208765857442,1,0,1,4,0.3073888266139178,-0.7831853135907442,-0.10100493596546713,-0.4346668249904328,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,2,-0.9175348950675649,7,-0.9251433155072492,5,1,1,0.3072093303309995,0.15496892959331093,4,4,2,-0.7420601522255925,0.510828381519713,-0.3588380041723937,-0.1031343162481333,2.282506737995107,-0.06303104887737992,4,4,5,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,9,4,191500
1.4687199073191832,5,-0.5567545056928089,-0.604025815543474,1,2,0,3,0,4,0,25,2,2,4,2,1.3503964704033409,-0.5067184252539721,0.7818627818127252,0.5625737813787783,1,1,5,5,4,-0.5660393675765791,2,4,2,2,4,3,2,1.6191161697506682,5,-0.2939182393505505,-0.32783381955652785,1.2332803280872828,1,0,1,4,1.1649166875839196,-0.7831853135907442,-0.10100493596546713,0.2301233713711578,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,2,-0.9175348950675649,7,0.6185183669735254,4,1,1,0.3072093303309995,0.6290557369579292,4,4,2,1.1338303521082407,1.5482975711153357,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-1.184969196623342,1.6784989953969243,9,4,236500
0.06128506113503774,5,0.070228633061877,-0.3360872910882072,1,2,3,3,0,4,0,8,2,2,0,5,0.6415713793460515,-0.5067184252539721,0.9141370442246018,0.7064122740143839,1,1,13,14,4,-0.5660393675765791,3,4,2,4,4,3,5,-0.9713941758936586,5,-0.2939182393505505,0.9896755729601446,-0.12986294287279576,1,2,1,4,-0.3357570691135836,1.0285332212189928,-0.10100493596546713,0.6020893145734764,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,2,0.35416673338464155,7,0.6185183669735254,4,1,0,0.3072093303309995,-0.1424973024786064,4,4,2,0.3660608207986128,0.1847666362182316,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,4,4,5,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,9,4,189000
